Hour,Day_Num,Month,Is_Weekend,Is_Night,Crime_Severity_Score,Latitude,Longitude,District,Ward,Beat,Community Area,Arrest,Domestic,PC1,PC2,Primary_Type
20,1,2,0,1,3,41.981051896,-87.668375719,20,40,2012,77,1,0,1.7246985681848028,-1.1412031753596343,BATTERY
9,3,3,0,0,3,41.866125125,-87.657794171,12,28,1233,28,0,0,0.537984830079481,-0.639463034732509,CRIMINAL DAMAGE
10,2,2,0,0,3,41.982845816,-87.664932846,20,48,2013,77,1,0,1.9697983198998053,-0.9938361832580352,BATTERY
0,4,7,0,1,7,41.702785862,-87.642705434,22,21,2233,49,0,0,0.19256401799940817,0.4084417628868045,ASSAULT
3,0,8,0,1,5,41.993798365,-87.714957869,17,50,1711,13,0,0,2.9152063606064447,-1.177835717002129,CRIMINAL TRESPASS
20,4,1,0,1,3,41.880031179,-87.647307131,12,34,1232,28,0,0,0.7283656862343022,-0.11985953598073094,BURGLARY
3,6,2,1,1,5,41.906750999,-87.731319679,25,36,2534,23,0,0,3.06461606075033,2.4628205145403967,CRIMINAL DAMAGE
16,6,9,1,0,2,41.756950659,-87.651478258,6,17,612,71,1,0,-1.7795585605900308,1.7550347487163689,THEFT
7,3,5,0,0,3,41.880704482,-87.630224558,1,34,112,32,0,0,-0.8266069029830216,-0.6481971520241139,BURGLARY
12,5,3,1,0,7,41.791493635,-87.669374095,7,15,715,67,0,0,-1.5296331627714208,1.819418183972393,MOTOR VEHICLE THEFT
21,4,11,0,1,6,41.840087543,-87.712234395,10,22,1032,30,0,1,-0.03829984258262433,0.29510373752918406,CRIMINAL DAMAGE
11,3,10,0,0,3,41.892217347,-87.751520626,15,37,1532,25,0,0,1.8735405870394044,-0.6671990630972033,CRIMINAL DAMAGE
0,3,10,0,1,3,41.879297705,-87.627706271,1,34,113,32,0,0,-0.8726075787176748,-0.2678183017364756,BURGLARY
5,6,1,1,1,6,41.769065813,-87.610040671,3,6,322,69,0,0,-2.7495192846949843,2.490007104799279,PUBLIC PEACE VIOLATION
2,0,7,0,1,3,41.850067311,-87.696494725,10,24,1033,30,0,0,0.23266198765717,-1.269364774500868,CRIMINAL DAMAGE
9,1,10,0,0,5,41.972101049,-87.654899332,20,48,2024,3,0,0,2.9727775963493634,-1.2443357541256288,ASSAULT
2,4,11,0,1,3,41.750706929,-87.602741498,6,8,624,44,0,0,-1.9960269900313994,0.07808827468660906,CRIMINAL DAMAGE
21,0,10,0,1,3,41.923751746,-87.692815476,14,1,1431,22,0,0,0.5214278547900884,-1.508965998156998,BATTERY
5,5,12,1,1,3,41.873875151,-87.687413227,11,28,1135,28,0,0,0.6142135038997085,1.9071984034923668,CRIMINAL DAMAGE
15,5,9,1,0,6,41.917617873,-87.737577676,25,26,2522,20,0,0,2.8607292394292707,1.702213276292632,BURGLARY
21,6,1,1,1,3,41.748565926,-87.619699794,6,6,623,44,0,0,-1.9171201045527952,2.0981522866041677,CRIMINAL DAMAGE
7,0,7,0,0,7,41.767089837,-87.573879419,3,5,331,43,1,1,-2.8076503867470097,-1.174654060497135,BURGLARY
11,4,12,0,0,5,41.976786876,-87.68995268,20,40,2011,4,0,0,2.936283987754944,-0.23310527418447846,BATTERY
8,4,3,0,0,3,41.774516813,-87.592939605,3,20,321,42,0,1,-2.052797647199581,-0.054262269325441405,MOTOR VEHICLE THEFT
15,1,11,0,0,6,41.772691757,-87.575250392,3,5,331,43,0,0,-2.5765303675980484,-1.2432671262443646,THEFT
11,6,3,1,0,3,41.79680323,-87.605837837,2,20,233,41,0,0,-1.7730263488287947,1.877629731567585,OTHER OFFENSE
12,6,10,1,0,3,41.769323968,-87.616199914,3,6,322,69,0,0,-2.621427998899221,1.8643377961867535,BURGLARY
17,4,1,0,0,3,41.680692908,-87.662446079,22,21,2234,75,0,0,-0.06901710977873962,-0.33338949025482695,OTHER OFFENSE
14,4,2,0,0,3,41.895140898,-87.624255632,18,2,1834,8,1,0,0.8028752511916365,-0.3617974068873801,CRIMINAL DAMAGE
0,0,12,0,1,6,41.88275944,-87.709463721,11,28,1123,27,0,0,0.651097196446031,-1.0710181963019492,BURGLARY
18,1,10,0,0,7,41.744106955,-87.543043907,4,10,424,46,0,0,-2.7053286633783804,-1.219172598888905,BATTERY
18,2,12,0,0,2,41.949361002,-87.649549222,19,46,1923,6,1,0,2.6953473487791983,-1.221657163183112,BATTERY
18,1,4,0,0,6,41.931525797,-87.747209193,25,31,2521,19,0,0,3.1236339955444694,-1.2143822471668066,THEFT
21,3,3,0,1,5,41.899366288,-87.687876347,12,36,1212,24,0,0,1.0921518566945825,-0.3456476923101439,NARCOTICS
16,3,4,0,0,6,41.947172465,-87.657655995,19,44,1924,6,0,0,2.559728205889715,-0.5524393135941438,ASSAULT
12,1,8,0,0,3,41.881074162,-87.632339332,1,34,122,32,0,0,-0.8197501636075525,-1.4062150119236079,ASSAULT
3,0,3,0,1,3,41.912489108,-87.717844818,25,26,2535,22,0,0,2.7494776000556667,-1.2518099587023728,OTHER OFFENSE
8,0,6,0,0,2,42.007961462,-87.662719889,24,49,2431,1,0,1,3.697578560904152,-1.5095592188991167,BURGLARY
4,1,9,0,1,5,41.905909589,-87.725791508,25,36,2535,23,0,0,2.9741021678860986,-0.8166866212649516,MOTOR VEHICLE THEFT
21,2,9,0,1,3,41.803671998,-87.703846021,8,14,821,63,0,0,-1.0408085687054258,-0.8038511828128404,THEFT
17,0,7,0,0,3,41.955711583,-87.646411524,19,46,1915,3,0,0,2.7197020984503726,-1.8051612072126306,THEFT
0,0,7,0,1,6,41.784402201,-87.665553309,7,15,714,67,0,1,-1.7902230633139873,-0.7966213436430156,THEFT
0,2,10,0,1,5,41.894791034,-87.769593839,15,29,1511,25,0,0,1.6487697288227716,-0.42190431624190045,CRIMINAL DAMAGE
14,4,9,0,0,3,41.862944205,-87.707126989,10,24,1022,29,0,0,0.3960160355180246,-0.36560622233190304,CRIMINAL DAMAGE
9,2,5,0,0,5,41.703921814,-87.564453754,4,10,434,51,0,1,-2.954812272052074,-0.6213038408147846,CRIMINAL TRESPASS
15,6,8,1,0,5,41.891791478,-87.620917415,18,2,1834,8,0,0,0.7181883082024753,1.9520456810593187,INTERFERENCE WITH PUBLIC OFFICER
12,2,10,0,0,6,41.78210152,-87.586502002,3,5,314,42,0,0,-2.4556826233074975,-0.857678560000354,CRIMINAL DAMAGE
14,3,2,0,0,3,41.781669308,-87.612058594,3,20,313,42,0,0,-1.7479878734192615,-0.7043841960348647,MOTOR VEHICLE THEFT
19,5,9,1,0,6,41.86938727,-87.658596922,12,28,1231,28,0,0,0.48240795147931403,1.6192766851578888,BATTERY
0,5,3,1,1,3,41.764900898,-87.576943938,3,5,333,43,0,1,-2.64087019562455,2.230975766279755,ASSAULT
14,0,12,0,0,6,41.802321549,-87.600589375,2,4,222,39,0,0,-2.3898223356468136,-1.5751476920933376,BATTERY
3,5,7,1,1,3,41.763091226,-87.580524298,3,7,324,43,0,0,-2.4151066646474417,1.9371093968150492,ROBBERY
23,5,8,1,1,3,41.86018026,-87.711584798,10,24,1021,29,0,0,0.4232977726902563,1.709831456521782,BURGLARY
17,1,3,0,0,3,41.991378352,-87.699428666,24,50,2413,2,0,0,3.970589987815849,-1.431354333976777,MOTOR VEHICLE THEFT
9,2,12,0,0,3,41.757614433,-87.586115266,4,8,411,43,0,0,-2.292658658657588,-1.019790475999442,THEFT
21,0,2,0,1,2,41.87173019,-87.718603156,11,24,1133,27,0,0,0.6872339813830871,-1.5454605645127022,CRIMINAL DAMAGE
23,5,11,1,1,3,41.778549812,-87.66907134,7,15,726,67,0,0,-1.4878363153135679,1.709379552921568,BATTERY
10,6,3,1,0,6,41.861751313,-87.712847101,10,24,1021,29,0,1,0.19835695381095972,2.354931718790788,MOTOR VEHICLE THEFT
23,1,12,0,1,5,41.781814636,-87.599473636,3,20,314,42,0,0,-1.9194745213430606,-1.0999341139095618,NARCOTICS
21,4,5,0,1,3,41.778026808,-87.607135301,3,20,312,42,0,0,-1.806869785342096,-0.14715446261950774,BURGLARY
12,2,6,0,0,3,41.893587569,-87.652351833,12,27,1214,24,0,0,0.6588343732504043,-1.0361393444241245,ASSAULT
9,4,5,0,0,4,41.868180939,-87.709271389,11,24,1134,29,1,0,0.5450551423777626,-0.23184617811808025,BATTERY
12,5,12,1,0,3,41.733013734,-87.603502581,6,8,632,44,0,0,-2.0365446637147606,1.5077063336301881,WEAPONS VIOLATION
0,3,4,0,1,2,41.876166022,-87.726554309,11,28,1132,26,0,1,0.7240044647975913,-0.02382075660645362,BURGLARY
21,4,8,0,1,6,41.853479119,-87.726008976,10,24,1012,29,0,1,0.1756902874487428,0.3074780725914127,ROBBERY
12,2,3,0,0,7,41.74927985,-87.65977186,6,17,612,71,0,1,-2.1284528277208548,-0.49181163743319567,BATTERY
0,2,3,0,1,6,41.719190117,-87.653994739,22,21,2213,73,1,0,-0.027386660453626165,-0.3258252090668305,WEAPONS VIOLATION
12,4,2,0,0,3,41.871834768,-87.62615082,1,4,123,32,0,0,-1.7774085386178093,-0.33905712796231857,CRIMINAL DAMAGE
20,5,7,1,1,3,41.910302064,-87.68885364,14,1,1434,24,0,0,0.4492606719597852,1.7549306625310905,BATTERY
9,2,4,0,0,2,41.746753867,-87.603838023,6,8,631,44,0,0,-1.9525737086962185,-1.0449551915267443,BURGLARY
15,5,7,1,0,3,41.721689256,-87.626539467,6,9,634,49,0,0,-2.003192205080056,1.498791991032369,MOTOR VEHICLE THEFT
22,0,1,0,1,6,41.69006147,-87.618201285,5,9,531,49,0,0,-2.4723615354107236,-1.297736905864088,ASSAULT
23,3,12,0,1,3,41.756080086,-87.616655231,6,6,623,69,0,0,-2.354847065925767,-0.5141515168979697,BATTERY
10,4,9,0,0,3,41.876434835,-87.630737689,1,34,122,32,0,0,-0.84180395111351,-0.35675369399313883,CRIMINAL DAMAGE
22,1,7,0,1,5,41.995521146,-87.655555611,24,48,2433,77,0,0,2.4064001762208798,-1.050895297366336,BURGLARY
15,0,9,0,0,2,41.844506623,-87.705820437,10,25,1024,30,0,0,0.326171076580699,-1.812619196462935,CRIMINAL DAMAGE
18,4,11,0,0,5,41.903892302,-87.631858359,18,2,1821,8,0,0,0.7975113695592514,-0.3051547336497759,BATTERY
17,3,7,0,0,5,41.972068076,-87.664714577,20,47,2033,3,0,0,3.020273635648656,-0.6426698468750492,CRIMINAL DAMAGE
23,6,9,1,1,3,41.883919302,-87.747850154,15,28,1532,25,0,1,1.3996073264253508,2.301974675621967,BATTERY
17,5,3,1,0,3,41.950439315,-87.684027105,19,47,1921,5,0,0,2.954766487099874,1.4612971364625755,BATTERY
9,2,7,0,0,6,41.65221844,-87.618872496,5,9,533,54,0,1,-2.900839432844873,-0.5392906863640591,BURGLARY
22,3,3,0,1,6,41.718682359,-87.567570758,4,7,431,51,1,1,-2.984586707066165,-0.06172781019149024,BURGLARY
14,6,3,1,0,3,41.925843451,-87.702341464,14,35,1414,22,1,0,1.6714654310895698,1.8467613928123907,BURGLARY
10,1,9,0,0,6,41.887511065,-87.707188274,11,28,1123,27,0,0,0.6890424982167176,-1.154922999650686,BATTERY
17,3,1,0,0,6,41.7661636,-87.584113638,3,5,332,43,0,1,-2.6972132132372155,-0.29957115289819836,WEAPONS VIOLATION
0,3,4,0,1,3,41.911269954,-87.689685222,14,1,1434,24,0,0,0.42902156470246827,-0.19741728042459544,NARCOTICS
15,1,3,0,0,3,41.726254645,-87.65549921,22,21,2222,73,0,0,0.1284659842225131,-1.352369644541385,MOTOR VEHICLE THEFT
15,1,4,0,0,3,41.899145291,-87.627910223,18,42,1833,8,0,0,2.026514090950923,-1.423089512105483,THEFT
19,0,7,0,0,6,41.752154317,-87.665143707,6,17,611,71,0,1,-2.0672912186182675,-1.3423191363475724,CRIMINAL DAMAGE
9,5,8,1,0,3,41.81691816,-87.633567673,9,20,925,37,0,0,-0.5933311108085476,1.5544332066215407,WEAPONS VIOLATION
8,0,4,0,0,3,41.911050496,-87.710095756,14,26,1422,23,0,0,1.30508605772388,-1.646455661049229,BURGLARY
21,6,2,1,1,3,41.968408072,-87.712747145,17,33,1713,14,0,0,2.377242909992019,2.0871158522344904,THEFT
18,1,1,0,0,3,41.682403574,-87.66260769,22,21,2234,75,0,0,-0.07209115202199964,-1.3743708530461998,BATTERY
22,0,4,0,1,3,41.77433064,-87.597278676,3,20,321,42,0,0,-1.889592791511751,-1.5296236464516781,BATTERY
13,6,3,1,0,2,41.780627662,-87.650882842,7,16,712,68,0,0,-1.511472440286507,1.8218033996332084,CRIMINAL DAMAGE
19,2,10,0,0,3,41.994912226,-87.670170124,24,48,2433,77,0,0,2.5586579559654905,-1.1203617166933924,BURGLARY
13,2,8,0,0,3,41.806105713,-87.664902504,9,20,931,61,0,0,-0.8885787214396976,-1.029343487649465,CRIMINAL DAMAGE
8,6,11,1,0,6,41.791493635,-87.669374095,7,15,715,67,0,1,-1.6787021406124236,2.3588917327955046,CRIMINAL DAMAGE
2,0,9,0,1,7,41.891877298,-87.708221754,11,27,1121,23,0,0,0.6981553475808399,-1.022025413277063,DECEPTIVE PRACTICE
6,6,10,1,0,6,41.93260903,-87.702535717,14,35,1411,21,0,0,1.6054918143918167,2.1215148355132216,DECEPTIVE PRACTICE
14,6,5,1,0,3,41.896701788,-87.626387093,18,42,1833,8,0,0,2.0455061637487697,1.8246529865401122,CRIMINAL SEXUAL ASSAULT
17,4,3,0,0,3,41.962997708,-87.654760597,19,46,1914,3,1,0,2.8305169424474825,-0.42622429452491856,DECEPTIVE PRACTICE
23,0,5,0,1,6,41.890930416,-87.705182634,12,27,1221,23,0,1,0.681513156333294,-1.0888362954331194,CRIMINAL TRESPASS
10,6,10,1,0,6,41.884193251,-87.670985823,12,27,1224,28,0,1,0.4231721484344203,2.314157281347153,THEFT
20,6,8,1,1,4,41.89771322,-87.721266802,11,27,1112,23,1,0,0.9474182615345793,2.141593519839197,THEFT
4,3,7,0,1,3,41.749060661,-87.702375282,8,18,835,70,0,0,-1.3046910357499422,-0.23783927310143135,BURGLARY
15,4,11,0,0,5,41.9593024,-87.784324108,16,38,1624,15,0,0,2.645709985291967,-0.2482705397749117,BATTERY
12,3,4,0,0,3,41.961253689,-87.697657333,17,33,1724,16,0,0,2.204187574043155,-0.6791195276162061,WEAPONS VIOLATION
0,4,11,0,1,3,41.911106795,-87.63906832,18,2,1821,8,0,0,0.9186968738914217,0.10253359830112967,CRIMINAL SEXUAL ASSAULT
18,0,5,0,0,3,41.972976823,-87.692208512,20,40,2031,4,0,0,3.0053176384751934,-1.792835850737365,BURGLARY
18,4,4,0,0,3,41.886370204,-87.620691199,1,42,114,32,0,0,-0.5993499082206903,-0.44554385496261945,MOTOR VEHICLE THEFT
18,2,2,0,0,5,41.850903502,-87.721074597,10,22,1013,30,0,0,0.27459519532142973,-0.9381593188381577,CRIMINAL DAMAGE
22,0,7,0,1,5,41.865070159,-87.733708009,10,24,1011,29,0,0,0.4608274300122425,-1.3779240219212798,BURGLARY
13,0,1,0,0,2,41.74084104,-87.648618464,6,17,613,71,0,0,-1.9098927702453206,-1.750115034419381,MOTOR VEHICLE THEFT
17,5,7,1,0,6,41.809777926,-87.673509973,9,15,924,61,1,1,-1.2002170677659623,1.9104791444633913,CRIMINAL DAMAGE
9,6,8,1,0,2,42.00386323,-87.670551794,24,49,2432,1,0,0,3.931510411218399,1.8136802439475008,ROBBERY
9,1,5,0,0,5,41.778684897,-87.721047092,8,23,823,65,0,0,-0.8816458899141753,-1.1638536401209787,CRIMINAL DAMAGE
5,1,2,0,1,3,42.017597822,-87.695734902,24,50,2411,2,0,0,4.065674616733708,-0.9699970255480159,THEFT
4,6,11,1,1,6,41.745245796,-87.60016139,6,8,631,44,0,0,-2.099090695099982,2.458109483964856,MOTOR VEHICLE THEFT
19,2,2,0,0,3,41.909636288,-87.745300725,25,37,2533,25,1,0,3.201272720475496,-1.0790351978606025,BATTERY
12,4,8,0,0,5,41.744998683,-87.61799139,6,6,631,44,0,0,-2.036738291332443,-0.21169566650288296,MOTOR VEHICLE THEFT
2,6,2,1,1,6,41.876462276,-87.630737388,1,34,122,32,1,0,-0.9064207773473757,2.4773183436109836,BATTERY
14,4,2,0,0,6,41.965893163,-87.669364384,19,47,1912,3,1,1,2.693290519808488,0.05405690746789923,BATTERY
7,0,1,0,0,3,41.892331537,-87.673171534,12,36,1221,24,0,0,1.043649870016718,-1.6399313283263701,OTHER OFFENSE
10,1,9,0,0,4,41.896691885,-87.711473198,11,27,1121,23,1,0,0.858834913243521,-1.2939801997617786,BATTERY
8,2,12,0,0,2,41.898691519,-87.694311168,12,36,1211,24,0,1,1.0379670596269728,-0.8249832701798213,ASSAULT
18,6,4,1,0,6,41.902958085,-87.693195993,14,26,1423,24,0,0,1.108934387987588,2.002318197917492,BATTERY
7,2,5,0,0,3,41.936844852,-87.658863951,19,44,1933,6,0,0,2.6063548307681828,-0.9803602035590943,BATTERY
22,6,12,1,1,6,42.009395449,-87.698208509,24,50,2411,2,1,1,3.805404322998007,2.4502399265274413,ARSON
14,0,12,0,0,6,41.754507854,-87.576050797,4,8,414,43,0,1,-2.6325181346008635,-1.3339921606447291,THEFT
10,5,2,1,0,6,41.913457483,-87.774110298,25,29,2531,25,0,1,2.9037708878461577,2.0437591492972755,BURGLARY
15,0,9,0,0,3,41.79826919,-87.723303209,8,23,822,62,1,0,-0.6667364058044619,-1.7367763305795094,MOTOR VEHICLE THEFT
13,0,12,0,0,3,41.917052265,-87.635237822,18,43,1814,7,0,0,2.1704104228848524,-1.77191490260498,ASSAULT
23,1,7,0,1,6,41.852534107,-87.728422105,10,24,1012,29,0,0,0.34174253095712964,-0.9830372219472967,BATTERY
21,4,4,0,1,5,41.768521613,-87.621773406,3,6,322,69,0,0,-2.6850682118522036,0.009162019303496657,BATTERY
10,0,11,0,0,3,41.919350517,-87.724175921,25,35,2525,22,0,0,3.0827312706595604,-1.6855109851941548,MOTOR VEHICLE THEFT
20,5,12,1,1,3,41.924655067,-87.712892063,14,35,1413,22,0,0,1.6871183430333156,1.7217524298209201,BURGLARY
17,4,12,0,0,3,41.935261786,-87.659858248,19,32,1933,6,0,0,2.2405850126866014,-0.43718888040146625,STALKING
12,4,8,0,0,3,41.87683815,-87.634320718,1,34,122,32,0,0,-0.81709914728962,-0.3766743661382121,THEFT
22,5,5,1,1,7,41.778921304,-87.706364915,8,14,823,66,0,0,-1.2836886925939048,2.015656609406541,BATTERY
11,4,5,0,0,3,41.92146152,-87.69500264,14,1,1431,22,0,0,0.5591952880287396,-0.3076855771825719,OTHER OFFENSE
0,3,3,0,1,3,41.898932424,-87.638002755,18,2,1823,8,0,0,0.8648054867604362,-0.20934175189633142,MOTOR VEHICLE THEFT
12,5,9,1,0,3,41.88173688,-87.751483513,15,28,1533,25,0,1,1.4145571691585335,1.783144857739284,ASSAULT
14,4,11,0,0,3,41.97887761,-87.657883624,20,48,2023,77,0,0,1.9055103080988827,-0.3838420322047716,BATTERY
17,6,2,1,0,5,41.868302359,-87.698876423,11,28,1135,29,0,0,0.6119641347010726,1.9597897200545251,CRIMINAL DAMAGE
3,5,1,1,1,3,41.893242701,-87.6301899,18,42,1832,8,0,0,2.035898360854361,1.947468103241592,BATTERY
9,3,2,0,0,3,41.878726928,-87.678199026,12,27,1223,28,0,0,0.6807844483569568,-0.6303636531912925,BATTERY
7,0,5,0,0,2,41.784938911,-87.620598244,3,20,311,40,0,1,-1.8100134600832776,-1.478927297048773,NARCOTICS
15,6,11,1,0,6,41.852123965,-87.679131253,12,25,1234,31,0,0,0.3721994306344305,2.014872976358937,CRIMINAL DAMAGE
0,6,5,1,1,6,41.828312991,-87.626497936,2,3,213,35,1,1,-2.207480925524718,2.756393292712099,BURGLARY
23,6,2,1,1,3,41.689551098,-87.644725221,22,21,2233,75,0,0,-0.10768984422406164,2.1065145785810717,BURGLARY
2,4,4,0,1,3,41.932012618,-87.640940116,19,43,1935,7,0,0,2.4331785172932787,0.08009518072300846,BURGLARY
0,4,3,0,1,6,41.872034864,-87.689564973,11,28,1135,28,0,0,0.5132202241403098,0.32958646431402205,MOTOR VEHICLE THEFT
20,4,12,0,1,3,41.940330772,-87.772228907,16,30,1633,15,0,0,2.2981622514942406,-0.12697171067001972,CRIMINAL DAMAGE
13,2,8,0,0,3,41.895316997,-87.728944145,11,37,1111,23,0,0,1.2801452600275458,-1.0403373290469113,THEFT
3,6,9,1,1,6,41.720307347,-87.653580044,22,21,2213,73,0,1,-0.16793127721118134,2.7619072275676517,THEFT
21,2,5,0,1,3,41.906995173,-87.72765477,25,36,2534,23,0,0,3.071092410553273,-0.797822730675914,BATTERY
11,0,5,0,0,3,41.756791002,-87.669673263,6,17,611,71,0,0,-1.7542267431424876,-1.671036172527879,THEFT
0,1,9,0,1,6,41.913102651,-87.760030994,25,37,2532,25,0,1,2.9963599347990653,-0.4509599495021295,CRIMINAL TRESPASS
22,4,1,0,1,6,41.947192116,-87.766801862,16,38,1633,15,0,0,2.4706752431263017,0.07667742618633859,THEFT
0,6,11,1,1,2,41.771504824,-87.587193147,3,5,332,43,0,0,-2.3637770047414453,2.2396524578136927,BATTERY
19,6,3,1,0,3,41.711839664,-87.629632311,5,9,511,49,0,1,-2.3293591977445236,2.049639148122763,CRIMINAL DAMAGE
18,1,11,0,0,3,41.968234567,-87.728571616,17,39,1712,14,0,0,2.595941640582505,-1.4607429462784665,NARCOTICS
22,5,12,1,1,6,41.772934041,-87.702999205,8,14,831,66,0,0,-1.3099845026773875,1.9244017139042382,CRIMINAL SEXUAL ASSAULT
22,4,5,0,1,6,41.928444478,-87.777088363,25,30,2512,19,0,1,3.0706036727020107,0.32594850582112184,THEFT
13,1,7,0,0,3,41.81421223,-87.619727208,2,3,215,38,0,0,-2.132007844150529,-1.3905681762768969,BATTERY
7,1,11,0,0,6,41.962577692,-87.880926883,16,41,1654,76,0,0,2.278492915623915,-1.0638592561103652,CRIMINAL DAMAGE
11,3,4,0,0,3,41.778418812,-87.693372826,8,16,825,66,0,0,-1.1877195653000252,-0.63250721643502,THEFT
0,3,10,0,1,6,41.773839333,-87.633269925,7,6,722,68,0,1,-2.2983646943358464,0.21750697348404782,MOTOR VEHICLE THEFT
18,6,6,1,0,6,41.768607797,-87.615335449,3,6,322,69,1,1,-2.8798813261763736,2.231814958137568,WEAPONS VIOLATION
0,4,11,0,1,2,41.795765539,-87.7330379,8,23,815,62,1,0,-0.6024560045834546,0.0641028855091118,ASSAULT
11,4,9,0,0,3,41.834654477,-87.628200527,2,3,211,35,0,0,-1.927925323019517,-0.345556588480007,BATTERY
6,0,5,0,0,3,41.754424685,-87.63482963,6,17,621,69,0,0,-1.9234789107138899,-1.620211667588432,NARCOTICS
10,4,1,0,0,4,41.8744162,-87.638591667,1,28,124,28,1,0,-0.9355263637843153,-0.26664926432186614,ASSAULT
11,2,2,0,0,6,41.885312381,-87.667573631,12,27,1224,28,0,0,0.5561534010245273,-0.8077594487172128,BATTERY
17,2,4,0,0,2,41.794347692,-87.623479103,2,20,225,40,0,0,-1.6819861128179574,-1.1562545496442351,MOTOR VEHICLE THEFT
20,0,8,0,1,2,41.81462672,-87.598846069,2,4,222,39,0,0,-2.2131545372729873,-1.5816011629871973,CRIMINAL DAMAGE
0,5,4,1,1,3,41.795190552,-87.588007653,2,5,234,41,0,0,-2.354121778626234,1.9835120487538926,THEFT
22,6,9,1,1,3,41.84992918,-87.706806157,10,25,1024,30,0,0,0.36287394098997156,2.060715329788684,THEFT
15,3,2,0,0,3,41.983673036,-87.657174571,20,48,2023,77,0,0,1.9400661781210446,-0.7060169625369931,THEFT
3,6,12,1,1,3,41.852692376,-87.643088278,12,25,1235,31,0,1,0.08370581158265439,2.5095071374344777,BATTERY
20,1,11,0,1,6,41.966739557,-87.729203503,17,39,1722,14,0,1,2.322826125314087,-0.7358644855671393,THEFT
2,3,9,0,1,3,41.901271782,-87.68270351,12,1,1212,24,0,0,0.06514433435497134,-0.24460663493498086,ROBBERY
17,1,7,0,0,3,41.73700752,-87.663095053,6,21,614,71,0,0,-1.7659654026521936,-1.4119941872301918,NARCOTICS
19,6,2,1,0,4,41.8550043,-87.726409332,10,24,1012,29,1,0,0.4735148185177176,1.8718532101768293,NARCOTICS
10,3,6,0,0,5,41.698030957,-87.62483956,5,9,513,49,0,0,-2.3630200538089654,-0.5165891269212902,THEFT
14,1,7,0,0,3,41.962012411,-87.727854654,17,33,1723,14,0,0,2.393900243355031,-1.392408252856179,OTHER OFFENSE
19,0,4,0,0,4,41.751181266,-87.663460692,6,17,611,71,1,0,-1.8413294205421202,-1.7118690196482644,CRIMINAL DAMAGE
10,4,8,0,0,5,41.873936641,-87.755618886,15,29,1522,25,0,0,1.5018905644308518,-0.1674977908191005,OTHER OFFENSE
13,1,10,0,0,3,41.925465597,-87.647915653,19,43,1935,7,0,0,2.4306250152916467,-1.4172336713627787,WEAPONS VIOLATION
18,4,6,0,0,3,41.890057206,-87.628491342,18,42,1831,8,0,0,1.9926155992315466,-0.43803549580469636,WEAPONS VIOLATION
0,4,8,0,1,3,41.846970393,-87.726654101,10,22,1013,30,0,0,0.32699314156635617,0.13338554033387998,OFFENSE INVOLVING CHILDREN
17,0,12,0,0,6,41.882367751,-87.667563806,12,27,1224,28,0,1,0.34670916413078307,-1.3628379924522287,ASSAULT
0,0,2,0,1,2,41.924259911,-87.744688762,25,31,2522,19,0,0,3.181831957476154,-1.2728076252220553,BATTERY
16,3,8,0,0,3,41.93121391,-87.676890454,19,32,1931,7,0,0,2.3013132016122873,-0.7467457836865667,BURGLARY
19,2,1,0,0,3,41.93791173,-87.727149134,25,31,2523,21,0,0,3.119189145252611,-1.0727177666214112,ROBBERY
21,0,5,0,1,6,41.753079427,-87.664719985,6,17,611,71,0,1,-2.073250613917018,-1.0465190358848862,PUBLIC PEACE VIOLATION
19,3,10,0,0,7,41.925091608,-87.672595059,18,32,1811,7,0,0,1.9779287879776428,-0.5346283841906161,ROBBERY
22,6,6,1,1,6,41.814563821,-87.604481355,2,4,221,39,1,1,-2.4235146415269355,2.4765451919082375,ROBBERY
18,6,6,1,0,3,41.792936194,-87.749008923,8,23,814,56,0,0,-0.40783491197328536,1.834829343794829,BURGLARY
1,4,11,0,1,6,41.767522463,-87.674657944,7,17,735,67,0,1,-1.7416275390126352,0.5508875472307125,CRIMINAL DAMAGE
21,1,6,0,1,6,41.782861937,-87.623774464,3,20,311,40,0,0,-1.7686280515706203,-0.9815520821240387,BURGLARY
1,5,1,1,1,3,41.862132355,-87.666264958,12,28,1233,28,0,0,0.5827925456979336,1.9939413098865337,BURGLARY
20,2,8,0,1,6,41.814377178,-87.604476134,2,4,221,39,1,1,-2.467066053344614,-0.4027295141867666,CRIMINAL DAMAGE
22,6,3,1,1,5,41.806636147,-87.748022495,8,22,814,56,0,0,-0.44373550629413977,2.238085721955448,BURGLARY
17,2,9,0,0,3,41.754251875,-87.634391715,6,17,623,69,0,0,-1.9214418600190386,-1.0855479709993616,THEFT
6,5,6,1,0,2,41.76613965,-87.638375484,7,6,732,68,0,0,-1.955067161585375,1.5577727820637546,ASSAULT
16,4,7,0,0,6,41.880097909,-87.773997324,15,29,1513,25,0,1,1.4343074719401845,0.07354407782930741,CRIMINAL DAMAGE
13,5,1,1,0,3,41.993043969,-87.660360363,24,48,2433,77,0,0,2.544489872339775,1.5384046649557652,MOTOR VEHICLE THEFT
