Latitude,Longitude,Arrest,Primary Type,KMeans_Geo,DBSCAN_Geo,Hierarchical_Geo,Crime_Severity_Score
41.684512424,-87.628864826,0,THEFT,6,0,5,3
41.749333301,-87.667056581,0,THEFT,6,0,0,3
41.702755544,-87.541031036,0,MOTOR VEHICLE THEFT,5,0,7,5
41.967806408,-87.765641134,0,ASSAULT,3,0,4,6
41.930049492,-87.685920733,0,THEFT,4,0,2,3
41.787138167,-87.605452103,0,ASSAULT,2,0,3,6
41.941369575,-87.786183451,0,OTHER OFFENSE,3,0,4,2
41.905276989,-87.750939203,0,OTHER OFFENSE,3,0,1,2
41.833625478,-87.64495543,0,ASSAULT,0,0,3,6
41.876607964,-87.627644063,0,ASSAULT,0,0,6,6
41.779618508,-87.653786292,1,BATTERY,2,0,0,6
41.918844402,-87.739138876,0,ASSAULT,1,0,1,6
42.013860121,-87.669097533,0,MOTOR VEHICLE THEFT,4,0,2,5
41.834690813,-87.613705645,1,BURGLARY,2,0,3,5
41.802671436,-87.612516288,0,CRIMINAL DAMAGE,2,0,3,3
41.971476289,-87.745636906,0,BURGLARY,3,0,4,5
41.841471897,-87.629204627,0,THEFT,0,0,3,3
41.689173746,-87.706838042,0,DECEPTIVE PRACTICE,7,0,0,3
41.750768359,-87.600322097,0,THEFT,5,0,3,3
41.921646206,-87.660071261,0,CRIMINAL DAMAGE,0,0,2,3
41.693197913,-87.670799705,0,CRIMINAL DAMAGE,6,0,5,3
41.848614386,-87.611391488,0,BATTERY,0,0,3,6
41.748770893,-87.616476348,1,MOTOR VEHICLE THEFT,2,0,3,5
41.876607964,-87.627644063,0,PUBLIC PEACE VIOLATION,0,0,6,2
41.699305792,-87.623298605,1,OTHER OFFENSE,6,0,5,2
41.883500187,-87.627876698,0,THEFT,0,0,6,3
41.866578077,-87.624134464,0,OTHER OFFENSE,0,0,6,2
41.89265712,-87.745728277,0,ASSAULT,1,0,1,6
41.79726658,-87.583997189,0,OTHER OFFENSE,2,0,3,2
41.866886134,-87.719545371,0,CRIMINAL DAMAGE,1,0,1,3
41.773816617,-87.630000084,0,THEFT,2,0,3,3
41.90860618,-87.724050308,0,OTHER OFFENSE,1,0,1,2
41.897021755,-87.629781141,0,MOTOR VEHICLE THEFT,0,0,6,5
41.832278311,-87.611035696,0,CRIMINAL DAMAGE,2,0,3,3
41.994913946,-87.881937669,0,DECEPTIVE PRACTICE,3,1,4,3
41.730532847,-87.583886697,0,CRIMINAL DAMAGE,5,0,7,3
41.735213324,-87.649685793,0,MOTOR VEHICLE THEFT,6,0,5,5
41.734737444,-87.545774722,0,BATTERY,5,0,7,6
41.772327807,-87.618655624,0,OTHER OFFENSE,2,0,3,2
41.950536971,-87.735348623,0,CRIMINAL DAMAGE,3,0,1,3
41.953283893,-87.758443165,0,DECEPTIVE PRACTICE,3,0,4,3
41.852838973,-87.63285327,0,BATTERY,0,0,3,6
41.763428709,-87.615239245,0,ROBBERY,2,0,3,7
41.710794359,-87.563339056,0,CRIMINAL DAMAGE,5,0,7,3
41.75953427,-87.60907381,0,ASSAULT,2,0,3,6
41.887084037,-87.651018015,0,THEFT,0,0,6,3
41.906612422,-87.758362465,0,MOTOR VEHICLE THEFT,3,0,1,5
41.665814864,-87.558853882,0,BATTERY,5,0,7,6
41.998506964,-87.685035992,0,OTHER OFFENSE,4,0,2,2
41.915183941,-87.655473077,0,THEFT,0,0,6,3
41.917425774,-87.726571455,0,THEFT,1,0,1,3
41.684105909,-87.650633437,0,DECEPTIVE PRACTICE,6,0,5,3
41.649379004,-87.545929798,0,OTHER OFFENSE,5,0,7,2
41.962512989,-87.750341052,0,THEFT,3,0,4,3
41.801571873,-87.646248523,0,THEFT,2,0,0,3
41.87584156,-87.74811115,0,ASSAULT,1,0,1,6
41.900775673,-87.626621327,0,THEFT,0,0,6,3
41.975751946,-87.786205526,1,OFFENSE INVOLVING CHILDREN,3,0,4,5
41.730106148,-87.548340808,0,BATTERY,5,0,7,6
41.974104832,-87.651281486,0,ASSAULT,4,0,2,6
41.884276844,-87.622098929,0,DECEPTIVE PRACTICE,0,0,6,3
41.894166241,-87.713837336,0,BURGLARY,1,0,1,5
41.884983109,-87.656780282,0,MOTOR VEHICLE THEFT,0,0,6,5
41.883310937,-87.763293978,0,BATTERY,3,0,1,6
41.722227067,-87.662699211,0,BATTERY,6,0,5,6
41.885653525,-87.64812469,0,ASSAULT,0,0,6,6
41.972177117,-87.650603352,1,BATTERY,4,0,2,6
41.845071528,-87.618848555,0,BATTERY,0,0,3,6
41.880386045,-87.754066247,0,OFFENSE INVOLVING CHILDREN,1,0,1,5
41.981729156,-87.692893082,0,OTHER OFFENSE,4,0,2,2
41.788227145,-87.768240311,0,BATTERY,7,0,0,6
41.786291714,-87.664386014,0,BATTERY,7,0,0,6
41.77060209,-87.713722627,0,DECEPTIVE PRACTICE,7,0,0,3
41.926484632,-87.785553657,0,THEFT,3,0,4,3
41.756793365,-87.602243661,0,CRIMINAL DAMAGE,2,0,3,3
41.845038896,-87.733535417,0,THEFT,1,0,1,3
41.908328471,-87.67426315,0,BURGLARY,0,0,2,5
41.78462669,-87.650983434,0,CRIMINAL DAMAGE,2,0,0,3
41.753499808,-87.634370555,0,OTHER OFFENSE,6,0,3,2
41.72931864,-87.563363335,0,THEFT,5,0,7,3
41.941484382,-87.753112931,0,BATTERY,3,0,4,6
41.935169276,-87.747580112,1,PUBLIC PEACE VIOLATION,3,0,1,2
41.687967142,-87.618136613,0,CRIMINAL DAMAGE,6,0,5,3
41.881185413,-87.684904971,0,BURGLARY,1,0,1,5
41.742022831,-87.736525061,0,OTHER OFFENSE,7,0,0,2
41.90032398,-87.668626219,0,DECEPTIVE PRACTICE,0,0,2,3
41.89488209,-87.627681669,0,DECEPTIVE PRACTICE,0,0,6,3
41.803615133,-87.603769215,0,BATTERY,2,0,3,6
41.772637326,-87.571585087,0,CRIMINAL TRESPASS,5,0,7,3
41.904394115,-87.630001432,0,THEFT,0,0,6,3
41.877823507,-87.738612052,0,OTHER OFFENSE,1,0,1,2
41.982777739,-87.656591889,0,THEFT,4,0,2,3
41.880771776,-87.722067456,1,NARCOTICS,1,0,1,4
41.736269116,-87.627768243,0,CRIMINAL TRESPASS,6,0,5,3
41.809669669,-87.594427666,0,DECEPTIVE PRACTICE,2,0,3,3
41.763846222,-87.579316872,0,ASSAULT,5,0,7,6
41.941484252,-87.753087202,0,BATTERY,3,0,4,6
41.932570804,-87.713149789,1,CRIMINAL TRESPASS,1,0,1,3
41.716679404,-87.62274113,0,CRIMINAL DAMAGE,6,0,5,3
41.790879196,-87.701041269,0,OTHER OFFENSE,7,0,0,2
41.74754303,-87.706380814,0,STALKING,7,0,0,6
41.809924338,-87.669866067,0,CRIMINAL DAMAGE,7,0,0,3
41.895993005,-87.635683921,1,CRIMINAL TRESPASS,0,0,6,3
41.751042223,-87.568655823,0,CRIMINAL DAMAGE,5,0,7,3
41.877427291,-87.696946533,0,BATTERY,1,0,1,6
41.876725028,-87.694522703,0,OTHER OFFENSE,1,0,1,2
41.87412755,-87.743507719,1,NARCOTICS,1,0,1,4
41.760791912,-87.643077095,0,DECEPTIVE PRACTICE,2,0,5,3
41.991354683,-87.655423248,0,CRIMINAL DAMAGE,4,0,2,3
41.920543756,-87.648592978,0,BURGLARY,0,0,2,5
41.935168212,-87.795601015,0,CRIMINAL DAMAGE,3,0,4,3
41.961182975,-87.708772837,1,THEFT,4,0,1,3
41.894060434,-87.772266788,0,BATTERY,3,0,1,6
41.701997995,-87.56321697,0,ASSAULT,5,0,7,6
41.843584751,-87.640448357,0,ASSAULT,0,0,3,6
41.947227914,-87.655424114,0,THEFT,4,0,2,3
41.863659876,-87.625741636,0,OFFENSE INVOLVING CHILDREN,0,0,6,5
41.776812862,-87.602654252,1,CRIMINAL TRESPASS,2,0,3,3
41.904432531,-87.630001011,0,THEFT,0,0,6,3
41.880990522,-87.70463737,0,DECEPTIVE PRACTICE,1,0,1,3
41.892827543,-87.773805474,0,BATTERY,3,0,1,6
41.866182267,-87.724449615,1,OTHER OFFENSE,1,0,1,2
41.828762287,-87.614436164,0,MOTOR VEHICLE THEFT,2,0,3,5
41.903125898,-87.632182661,0,THEFT,0,0,6,3
41.765056283,-87.584745993,0,BATTERY,5,0,7,6
41.750940757,-87.625185222,0,BATTERY,2,0,3,6
41.7211947,-87.664024973,1,THEFT,6,0,5,3
41.882259032,-87.763674222,0,ASSAULT,3,0,1,6
41.886560206,-87.716062887,0,THEFT,1,0,1,3
41.889533186,-87.749301002,1,NARCOTICS,1,0,1,4
41.906307336,-87.723172136,0,OTHER OFFENSE,1,0,1,2
41.655967357,-87.598865792,0,CRIMINAL DAMAGE,6,0,5,3
41.942006756,-87.727272076,0,BATTERY,1,0,1,6
41.713420111,-87.638152556,0,OTHER OFFENSE,6,0,5,2
41.924321552,-87.775731491,1,OTHER OFFENSE,3,0,4,2
42.009649067,-87.662238542,0,CRIMINAL DAMAGE,4,0,2,3
41.961250308,-87.729045783,1,NARCOTICS,3,0,1,4
41.774734715,-87.680952127,0,THEFT,7,0,0,3
42.007095506,-87.809591867,0,THEFT,3,0,4,3
41.934866119,-87.644966705,1,BATTERY,0,0,2,6
41.936665363,-87.668554022,0,THEFT,4,0,2,3
41.94263197,-87.830611714,1,BATTERY,3,0,4,6
41.881203763,-87.73059009,1,NARCOTICS,1,0,1,4
41.759679788,-87.648465883,0,ROBBERY,6,0,0,7
41.790894592,-87.604940233,0,MOTOR VEHICLE THEFT,2,0,3,5
41.782374255,-87.65712305,0,BURGLARY,2,0,0,5
41.893344883,-87.623603367,0,THEFT,0,0,6,3
41.721623049,-87.624701342,1,INTERFERENCE WITH PUBLIC OFFICER,6,0,5,2
41.91058325,-87.726353375,0,THEFT,1,0,1,3
41.888503235,-87.752920528,0,BURGLARY,1,0,1,5
41.874133594,-87.670164416,1,THEFT,0,0,6,3
41.850637542,-87.724732861,1,BATTERY,1,0,1,6
41.877653009,-87.635193106,0,BATTERY,0,0,6,6
41.790024973,-87.645048077,0,MOTOR VEHICLE THEFT,2,0,0,5
41.882394062,-87.627844798,1,THEFT,0,0,6,3
41.883657562,-87.734345824,0,CRIMINAL DAMAGE,1,0,1,3
41.76427438,-87.581837368,0,THEFT,5,0,7,3
41.902437713,-87.687011559,0,BURGLARY,1,0,2,5
41.969911966,-87.689341576,0,PUBLIC PEACE VIOLATION,4,0,2,2
41.88171846,-87.627760426,0,THEFT,0,0,6,3
41.763932967,-87.612499194,0,ASSAULT,2,0,3,6
41.855816095,-87.661261361,0,THEFT,0,0,6,3
41.879661402,-87.70497354,0,CRIMINAL DAMAGE,1,0,1,3
41.906725671,-87.759606807,0,BATTERY,3,0,1,6
42.004790901,-87.670575279,0,OTHER OFFENSE,4,0,2,2
41.874804197,-87.758427339,0,MOTOR VEHICLE THEFT,1,0,1,5
41.645948157,-87.542671381,0,BATTERY,5,0,7,6
41.880154994,-87.770515674,0,THEFT,3,0,1,3
41.927191798,-87.761183696,0,CRIMINAL DAMAGE,3,0,1,3
41.852778232,-87.639574663,1,PUBLIC PEACE VIOLATION,0,0,3,2
41.822860928,-87.690633793,0,THEFT,7,0,0,3
41.73571455,-87.668695873,0,MOTOR VEHICLE THEFT,6,0,0,5
41.876747617,-87.688742906,0,BATTERY,1,0,1,6
41.901283556,-87.727492024,0,CRIMINAL DAMAGE,1,0,1,3
41.766271039,-87.649293857,0,CRIMINAL DAMAGE,2,0,0,3
41.791870646,-87.653598225,0,SEX OFFENSE,2,0,0,7
41.748183087,-87.559700606,0,THEFT,5,0,7,3
42.000517304,-87.691177924,0,CRIMINAL DAMAGE,4,0,2,3
41.698154484,-87.701056907,0,OTHER OFFENSE,7,0,0,2
41.909636288,-87.745300725,0,THEFT,1,0,1,3
41.95898357,-87.656262803,0,CRIMINAL DAMAGE,4,0,2,3
41.968609432,-87.650104582,0,BATTERY,4,0,2,6
41.77839975,-87.6836207,0,BATTERY,7,0,0,6
41.909636288,-87.745300725,0,THEFT,1,0,1,3
41.902670403,-87.629946882,0,OTHER OFFENSE,0,0,6,2
41.887093819,-87.656846152,0,BURGLARY,0,0,6,5
41.666262754,-87.630688806,0,DECEPTIVE PRACTICE,6,0,5,3
41.764249351,-87.584308186,1,BATTERY,5,0,7,6
41.771117937,-87.693185122,0,BATTERY,7,0,0,6
41.765814155,-87.566094159,0,THEFT,5,0,7,3
41.930948469,-87.789958559,0,MOTOR VEHICLE THEFT,3,0,4,5
41.963070794,-87.655984213,1,THEFT,4,0,2,3
41.749869687,-87.665852691,1,BATTERY,6,0,0,6
41.845324604,-87.72214074,0,THEFT,1,0,1,3
41.690607725,-87.708109243,0,BATTERY,7,0,0,6
41.953324219,-87.754998112,0,BURGLARY,3,0,4,5
41.689354475,-87.63262699,0,DECEPTIVE PRACTICE,6,0,5,3
41.87695313,-87.736409628,0,NARCOTICS,1,0,1,4
41.760333501,-87.609610945,0,BATTERY,2,0,3,6
41.804379051,-87.584732228,0,THEFT,2,0,3,3
41.700307577,-87.560776388,0,MOTOR VEHICLE THEFT,5,0,7,5
41.812499194,-87.613910081,0,OTHER OFFENSE,2,0,3,2
41.753974914,-87.550179329,1,BATTERY,5,0,7,6
41.74805627,-87.656101774,0,DECEPTIVE PRACTICE,6,0,0,3
41.805127666,-87.733298958,0,CRIMINAL DAMAGE,7,0,0,3
41.692569761,-87.624397882,1,BATTERY,6,0,5,6
41.77772781,-87.602827178,0,BATTERY,2,0,3,6
41.889619655,-87.774960971,1,OTHER OFFENSE,3,0,1,2
41.878638996,-87.627691486,1,NARCOTICS,0,0,6,4
41.877745385,-87.638206774,1,BATTERY,0,0,6,6
41.733700891,-87.55353617,1,OTHER OFFENSE,5,0,7,2
41.779207401,-87.604621549,0,MOTOR VEHICLE THEFT,2,0,3,5
41.810371243,-87.670745469,0,THEFT,7,0,0,3
41.917892758,-87.705223253,0,THEFT,1,0,1,3
41.741820708,-87.566086719,0,CRIMINAL DAMAGE,5,0,7,3
41.682894577,-87.64493165,0,CRIMINAL DAMAGE,6,0,5,3
41.902557321,-87.651694503,0,THEFT,0,0,6,3
41.872815608,-87.702173016,0,BATTERY,1,0,1,6
42.002265081,-87.665638376,0,CRIMINAL DAMAGE,4,0,2,3
41.737267637,-87.625471017,0,ASSAULT,6,0,5,6
41.839707271,-87.723207056,1,ASSAULT,1,0,1,6
41.90058793,-87.671088242,0,BURGLARY,0,0,2,5
41.893990113,-87.702155577,0,THEFT,1,0,1,3
41.910239494,-87.694846269,0,DECEPTIVE PRACTICE,1,0,2,3
41.946512428,-87.716900113,0,DECEPTIVE PRACTICE,1,0,1,3
41.931957936,-87.713490157,0,CRIMINAL DAMAGE,1,0,1,3
41.905481693,-87.69201729,0,ASSAULT,1,0,2,6
41.725300088,-87.563231818,0,BATTERY,5,0,7,6
41.735781304,-87.663650053,0,CRIMINAL SEXUAL ASSAULT,6,0,5,8
41.947485405,-87.656741053,0,BATTERY,4,0,2,6
41.751808025,-87.560474321,0,THEFT,5,0,7,3
41.963460103,-87.704647204,0,THEFT,4,0,1,3
41.92359553,-87.795543866,0,BATTERY,3,0,4,6
41.728200555,-87.622379721,1,WEAPONS VIOLATION,6,0,5,5
41.908950704,-87.800501462,0,BATTERY,3,0,4,6
41.890556838,-87.719836666,0,PUBLIC PEACE VIOLATION,1,0,1,2
41.732942865,-87.555472437,0,BATTERY,5,0,7,6
41.842037919,-87.619979608,0,MOTOR VEHICLE THEFT,0,0,3,5
41.993708169,-87.792768931,0,BATTERY,3,0,4,6
41.722768379,-87.624410361,1,INTERFERENCE WITH PUBLIC OFFICER,6,0,5,2
41.975660937,-87.781524741,0,BATTERY,3,0,4,6
41.779059693,-87.615596501,0,THEFT,2,0,3,3
41.86641497,-87.704985788,0,BATTERY,1,0,1,6
41.85049371,-87.73338536,0,INTIMIDATION,1,0,1,5
41.806999742,-87.606511089,1,ASSAULT,2,0,3,6
41.891352349,-87.615181817,0,DECEPTIVE PRACTICE,0,0,6,3
41.758432859,-87.624765668,0,ASSAULT,2,0,3,6
41.853058663,-87.650190508,0,THEFT,0,0,6,3
41.725803425,-87.662786572,0,CRIMINAL DAMAGE,6,0,5,3
41.773320568,-87.587465382,0,THEFT,5,0,7,3
41.93743245,-87.649180491,0,THEFT,4,0,2,3
41.853850573,-87.641739732,0,THEFT,0,0,6,3
41.917088592,-87.68739651,0,ASSAULT,1,0,2,6
41.711482235,-87.645384848,0,THEFT,6,0,5,3
41.883524906,-87.627880098,0,THEFT,0,0,6,3
41.809860998,-87.645565723,0,ASSAULT,2,0,3,6
41.885557376,-87.65364901,0,THEFT,0,0,6,3
41.952643225,-87.693368155,0,CRIMINAL DAMAGE,4,0,2,3
41.883055996,-87.682304458,0,CRIMINAL DAMAGE,1,0,1,3
41.976762981,-87.900983721,0,BATTERY,3,1,4,6
41.86001944,-87.712801438,0,CRIMINAL TRESPASS,1,0,1,3
41.69522655,-87.642467755,0,BATTERY,6,0,5,6
41.748307021,-87.641532482,0,OTHER OFFENSE,6,0,5,2
41.759780594,-87.572455541,0,OTHER OFFENSE,5,0,7,2
41.767036006,-87.582809521,0,ASSAULT,5,0,7,6
41.882394062,-87.627844798,0,THEFT,0,0,6,3
41.886467402,-87.632471344,0,DECEPTIVE PRACTICE,0,0,6,3
41.875942357,-87.743674625,0,THEFT,1,0,1,3
41.891746423,-87.766553852,0,ASSAULT,3,0,1,6
41.678074613,-87.619589585,1,CRIMINAL DAMAGE,6,0,5,3
41.891020029,-87.772873686,0,BATTERY,3,0,1,6
41.871075686,-87.694714804,1,NARCOTICS,1,0,1,4
41.837918117,-87.717058985,0,THEFT,1,0,1,3
41.83571965,-87.641351509,0,THEFT,0,0,3,3
41.877726616,-87.629717425,0,THEFT,0,0,6,3
41.920111547,-87.709011834,0,BURGLARY,1,0,1,5
41.746797539,-87.657654085,0,BATTERY,6,0,5,6
41.801355133,-87.645341277,0,MOTOR VEHICLE THEFT,2,0,0,5
41.965135531,-87.676479835,0,MOTOR VEHICLE THEFT,4,0,2,5
42.012253586,-87.691560322,0,BATTERY,4,0,2,6
41.705677782,-87.600944364,1,CRIMINAL TRESPASS,5,0,5,3
41.739662581,-87.646586429,0,CRIMINAL DAMAGE,6,0,5,3
41.77767637,-87.742269586,0,THEFT,7,0,0,3
41.843577966,-87.720869191,0,HOMICIDE,1,0,1,10
41.90978065,-87.743484545,1,WEAPONS VIOLATION,1,0,1,5
41.811414476,-87.693077515,1,WEAPONS VIOLATION,7,0,0,5
41.754951987,-87.553421914,0,BATTERY,5,0,7,6
41.667832017,-87.635561501,0,ASSAULT,6,0,5,6
41.886094169,-87.765068733,1,WEAPONS VIOLATION,3,0,1,5
41.879890416,-87.630832031,0,THEFT,0,0,6,3
41.686265513,-87.619879809,0,CRIMINAL DAMAGE,6,0,5,3
41.884485451,-87.628783943,0,BATTERY,0,0,6,6
41.74487219,-87.664889424,0,OTHER OFFENSE,6,0,0,2
41.801513039,-87.617733588,0,WEAPONS VIOLATION,2,0,3,5
41.880936021,-87.686424086,0,BATTERY,1,0,1,6
41.976785989,-87.689794551,0,CRIMINAL TRESPASS,4,0,2,3
41.767448959,-87.585957168,0,MOTOR VEHICLE THEFT,5,0,7,5
41.771656058,-87.626739045,0,CRIMINAL DAMAGE,2,0,3,3
41.895732399,-87.687784384,0,THEFT,1,0,2,3
41.751017528,-87.620735409,0,ASSAULT,2,0,3,6
41.940318272,-87.644408194,0,ASSAULT,4,0,2,6
41.753567294,-87.564590842,0,THEFT,5,0,7,3
41.917467509,-87.75595394,0,ASSAULT,3,0,1,6
41.780440958,-87.603540663,1,WEAPONS VIOLATION,2,0,3,5
41.747815047,-87.713014659,0,CRIMINAL DAMAGE,7,0,0,3
41.817718482,-87.72392574,0,THEFT,7,0,0,3
41.949382992,-87.647714632,0,MOTOR VEHICLE THEFT,4,0,2,5
41.764676314,-87.634652467,0,CRIMINAL DAMAGE,2,0,0,3
41.793280756,-87.651207026,1,BATTERY,2,0,0,6
41.791166401,-87.697389769,0,DECEPTIVE PRACTICE,7,0,0,3
41.751636442,-87.641628664,0,BATTERY,6,0,5,6
41.94670237,-87.656117076,0,ROBBERY,4,0,2,7
41.808579108,-87.621194573,0,ASSAULT,2,0,3,6
41.957867498,-87.648535477,0,OTHER OFFENSE,4,0,2,2
41.72550966,-87.585403058,0,CRIMINAL SEXUAL ASSAULT,5,0,7,8
42.012596393,-87.676963169,1,BATTERY,4,0,2,6
41.738736762,-87.647340089,0,CRIMINAL DAMAGE,6,0,5,3
41.776813296,-87.690895775,0,CRIMINAL DAMAGE,7,0,0,3
41.788987036,-87.74147999,0,THEFT,7,0,0,3
41.892841858,-87.617721411,0,THEFT,0,0,6,3
41.774945985,-87.586321063,1,WEAPONS VIOLATION,5,0,7,5
41.661476269,-87.634232139,0,BATTERY,6,0,5,6
41.94662937,-87.708076802,0,ASSAULT,4,0,1,6
41.946588278,-87.711120855,0,BATTERY,4,0,1,6
41.925141071,-87.699875328,0,ASSAULT,1,0,1,6
41.885803335,-87.647476744,0,THEFT,0,0,6,3
41.761400862,-87.613953339,0,MOTOR VEHICLE THEFT,2,0,3,5
41.777082296,-87.659294045,1,ASSAULT,2,0,0,6
41.769259765,-87.619551131,0,CRIMINAL DAMAGE,2,0,3,3
41.785008345,-87.623835131,0,MOTOR VEHICLE THEFT,2,0,3,5
41.786873855,-87.655550394,0,CRIMINAL DAMAGE,2,0,0,3
41.772983098,-87.614601119,1,OTHER OFFENSE,2,0,3,2
41.855524939,-87.6978538,0,BATTERY,1,0,1,6
41.863768811,-87.722662632,0,HOMICIDE,1,0,1,10
41.728737429,-87.586739412,0,MOTOR VEHICLE THEFT,5,0,7,5
41.742033291,-87.608984704,0,THEFT,2,0,3,3
41.942704264,-87.656618847,0,MOTOR VEHICLE THEFT,4,0,2,5
41.749544921,-87.669480384,0,THEFT,6,0,0,3
41.838388942,-87.620122887,0,THEFT,2,0,3,3
41.866806267,-87.76925969,0,DECEPTIVE PRACTICE,3,0,1,3
41.93991842,-87.653288878,0,CRIMINAL SEXUAL ASSAULT,4,0,2,8
41.786538483,-87.685415907,1,NARCOTICS,7,0,0,4
41.729921461,-87.602727947,1,BATTERY,5,0,3,6
41.881951231,-87.633060512,0,CRIMINAL DAMAGE,0,0,6,3
41.778758097,-87.637498669,0,THEFT,2,0,0,3
41.868180939,-87.709271389,1,NARCOTICS,1,0,1,4
41.953039855,-87.77742968,0,OTHER OFFENSE,3,0,4,2
41.90444426,-87.640507042,0,ASSAULT,0,0,6,6
41.893596455,-87.719135444,0,THEFT,1,0,1,3
41.911780616,-87.788350332,0,THEFT,3,0,4,3
41.724828391,-87.630058398,0,CRIMINAL DAMAGE,6,0,5,3
41.807877834,-87.660086387,0,BATTERY,2,0,0,6
41.863900023,-87.693336105,0,CRIMINAL DAMAGE,1,0,1,3
41.759945988,-87.579226919,0,ARSON,5,0,7,7
41.892456481,-87.629070975,0,CRIMINAL DAMAGE,0,0,6,3
41.756677456,-87.56390135,0,THEFT,5,0,7,3
41.880443372,-87.624355722,1,INTERFERENCE WITH PUBLIC OFFICER,0,0,6,2
41.726599045,-87.605905064,0,CRIMINAL DAMAGE,5,0,3,3
41.906763691,-87.650679924,0,THEFT,0,0,6,3
41.882729021,-87.773306028,0,CRIMINAL TRESPASS,3,0,1,3
41.9563098,-87.680265319,0,THEFT,4,0,2,3
41.886812339,-87.625177717,0,THEFT,0,0,6,3
41.797939886,-87.600738311,0,THEFT,2,0,3,3
41.6977467,-87.560305387,0,OTHER OFFENSE,5,0,7,2
41.924903583,-87.687295639,0,THEFT,4,0,2,3
41.891840843,-87.613431785,0,DECEPTIVE PRACTICE,0,0,6,3
41.744850453,-87.607483629,1,WEAPONS VIOLATION,2,0,3,5
41.741658213,-87.547324383,0,ASSAULT,5,0,7,6
41.940344733,-87.725898457,0,BURGLARY,1,0,1,5
41.744346944,-87.663289889,0,BATTERY,6,0,0,6
41.882140262,-87.682453298,0,THEFT,1,0,1,3
41.946207486,-87.740281691,0,CRIMINAL DAMAGE,3,0,4,3
41.782087594,-87.613993478,0,OTHER OFFENSE,2,0,3,2
41.88010075,-87.753543714,0,BATTERY,1,0,1,6
41.939905846,-87.654410045,0,BATTERY,4,0,2,6
41.738707354,-87.649773313,0,BURGLARY,6,0,5,5
41.925980776,-87.754995251,0,CRIMINAL DAMAGE,3,0,1,3
41.731196834,-87.662928318,0,ROBBERY,6,0,5,7
41.753366813,-87.668370865,0,CRIMINAL DAMAGE,6,0,0,3
41.689684448,-87.666405656,1,BATTERY,6,0,5,6
41.939964824,-87.650472935,0,ASSAULT,4,0,2,6
41.680950591,-87.539651245,0,STALKING,5,0,7,6
41.902703354,-87.629950194,1,PUBLIC PEACE VIOLATION,0,0,6,2
41.768784756,-87.625722156,1,INTERFERENCE WITH PUBLIC OFFICER,2,0,3,2
41.748828946,-87.603898816,0,ASSAULT,2,0,3,6
41.933193465,-87.802916439,0,BURGLARY,3,0,4,5
41.897922428,-87.737037166,0,BATTERY,1,0,1,6
41.928150645,-87.785609227,0,THEFT,3,0,4,3
41.795191599,-87.588168999,0,CRIMINAL DAMAGE,2,0,3,3
41.75884118,-87.579401121,0,BATTERY,5,0,7,6
41.87683815,-87.634320718,0,BURGLARY,0,0,6,5
41.721623523,-87.624778261,0,THEFT,6,0,5,3
41.882757453,-87.709603286,0,THEFT,1,0,1,3
41.895422368,-87.720348395,0,OFFENSE INVOLVING CHILDREN,1,0,1,5
41.952731972,-87.650652832,0,BATTERY,4,0,2,6
41.963747921,-87.688752845,0,OFFENSE INVOLVING CHILDREN,4,0,2,5
41.818948552,-87.626336787,0,ASSAULT,2,0,3,6
41.729357514,-87.551240409,0,ROBBERY,5,0,7,7
41.739138719,-87.556167117,1,OTHER OFFENSE,5,0,7,2
41.766161865,-87.562692028,0,ASSAULT,5,0,7,6
41.80171934,-87.630703621,0,CRIMINAL DAMAGE,2,0,3,3
41.981895594,-87.819320633,0,ASSAULT,3,0,4,6
41.754290293,-87.634391298,0,THEFT,2,0,3,3
41.818585099,-87.694524884,0,BATTERY,7,0,0,6
41.760488141,-87.669770785,1,ASSAULT,7,0,0,6
41.954313943,-87.729236307,1,OTHER OFFENSE,1,0,1,2
41.815907438,-87.610390612,0,THEFT,2,0,3,3
41.893718833,-87.707241505,0,CRIMINAL DAMAGE,1,0,1,3
41.95386239,-87.64510423,1,WEAPONS VIOLATION,4,0,2,5
41.916282269,-87.717962688,0,OTHER OFFENSE,1,0,1,2
41.96437924,-87.6568234,1,NARCOTICS,4,0,2,4
41.899966066,-87.626611888,0,THEFT,0,0,6,3
41.800455673,-87.587407515,0,THEFT,2,0,3,3
41.891045813,-87.617950803,0,THEFT,0,0,6,3
41.802549598,-87.651442484,1,BATTERY,2,0,0,6
41.920709393,-87.657093808,0,MOTOR VEHICLE THEFT,0,0,2,5
41.978799002,-87.817845008,0,THEFT,3,0,4,3
41.906763691,-87.650679924,0,THEFT,0,0,6,3
41.765724698,-87.685717004,0,THEFT,7,0,0,3
41.808937694,-87.599252184,1,MOTOR VEHICLE THEFT,2,0,3,5
41.654880566,-87.615805888,0,CRIMINAL DAMAGE,6,0,5,3
41.895993005,-87.635683921,1,ASSAULT,0,0,6,6
41.892199355,-87.650104145,0,CRIMINAL DAMAGE,0,0,6,3
41.845798087,-87.711169879,0,CRIMINAL DAMAGE,1,0,1,3
41.836799653,-87.653552344,0,THEFT,0,0,3,3
41.866883451,-87.644092116,1,OTHER OFFENSE,0,0,6,2
41.875625633,-87.629450396,0,ROBBERY,0,0,6,7
41.837918102,-87.710948966,0,WEAPONS VIOLATION,1,0,1,5
41.944953625,-87.829369427,0,DECEPTIVE PRACTICE,3,0,4,3
